student_id,name,gender,date_of_birth,age,phone_number,ward,parent_availability,source_of_income,special_circumstance,discipline,enrollment_year,KCPE_score,KCPE_grade,application_id,bursary_name,application_deadline,application_date,status,requested_amount,approved_amount,disbursement_status
9675,Savannah Hernandez,Female,2008-04-06,16,0708335705,Matisi,0,No,Marginalized,Good,2021,362,B,9675,Constituency Bursary Fund,2024-06-30,2023-10-09,approved,20000,20000,Yes
9676,Patrick Moon,Male,2010-10-29,13,0781691313,Matisi,1,Yes,Special Needs,Good,2019,278,D,9676,Constituency Bursary Fund,2024-06-30,2023-09-23,approved,16000,16000,Yes
9677,Ricky Kelly,Male,2009-02-04,15,0709027323,Machewa,1,Yes,None,Fair,2021,313,C,9677,Constituency Bursary Fund,2024-06-30,2023-08-17,approved,17000,17000,Yes
9678,Amanda Marquez,Male,2008-10-01,15,0764960308,Tuwani,2,No,Special Needs,Fair,2022,361,B,9678,Constituency Bursary Fund,2024-06-30,2024-07-14,pending,21000,0,No
9679,James Thompson,Female,2011-02-03,13,0788198572,Matisi,2,No,Special Needs,Good,2022,294,D,9679,Constituency Bursary Fund,2024-06-30,2024-02-19,approved,20000,20000,Yes
9680,Jerry Williams,Male,2008-11-12,15,0763908644,Tuwani,1,Yes,Special Needs,Good,2019,323,C,9680,Constituency Bursary Fund,2024-06-30,2023-11-02,approved,12000,12000,Yes
9681,Fred Horne,Female,2009-05-27,15,0744778548,Machewa,1,No,None,Good,2019,252,D,9681,Constituency Bursary Fund,2024-06-30,2023-12-10,pending,19000,0,No
9682,Daniel Johnson,Male,2006-03-22,18,0723230383,Matisi,0,No,Marginalized,Poor,2020,313,C,9682,Constituency Bursary Fund,2024-06-30,2023-09-12,approved,18000,18000,Yes
9683,Joseph Shah,Female,2008-05-03,16,0792518919,Machewa,2,Yes,None,Fair,2021,255,D,9683,Constituency Bursary Fund,2024-06-30,2023-08-11,approved,26000,26000,Yes
9684,Joy Smith,Female,2011-05-14,13,0794820875,Tuwani,2,Yes,None,Poor,2020,202,E,9684,Constituency Bursary Fund,2024-06-30,2024-04-03,approved,23000,23000,Yes
9685,Jessica Douglas,Female,2008-04-13,16,0765371586,Matisi,0,No,Special Needs,Poor,2019,494,A,9685,Constituency Bursary Fund,2024-06-30,2024-04-07,approved,18000,18000,Yes
9686,Mary Kaiser,Male,2007-06-26,17,0780920211,Matisi,2,Yes,Special Needs,Poor,2019,223,E,9686,Constituency Bursary Fund,2024-06-30,2024-03-19,approved,10000,10000,Yes
9687,James Dyer,Female,2008-08-11,15,0732794773,Tuwani,0,No,None,Good,2019,297,D,9687,Constituency Bursary Fund,2024-06-30,2023-12-21,approved,11000,11000,Yes
9688,Tracy Moore,Female,2010-05-11,14,0719339621,Kinyoro,0,No,None,Fair,2022,364,B,9688,Constituency Bursary Fund,2024-06-30,2024-06-30,approved,29000,29000,Yes
9689,Robert Durham,Female,2010-09-22,13,0745714213,Saboti,0,No,Marginalized,Poor,2022,221,E,9689,Constituency Bursary Fund,2024-06-30,2024-04-16,approved,25000,25000,Yes
9690,Adrienne Krause,Male,2008-10-04,15,0765372902,Machewa,0,No,Special Needs,Fair,2021,218,E,9690,Constituency Bursary Fund,2024-06-30,2023-09-21,approved,25000,25000,Yes
9691,Stephen Callahan,Female,2011-01-15,13,0735619838,Saboti,0,No,Special Needs,Good,2019,488,A,9691,Constituency Bursary Fund,2024-06-30,2023-10-28,approved,24000,24000,Yes
9692,Amy Johnson,Female,2010-10-14,13,0765392459,Matisi,1,Yes,Marginalized,Fair,2021,486,A,9692,Constituency Bursary Fund,2024-06-30,2023-09-27,approved,13000,13000,Yes
9693,Timothy Hurley,Male,2011-04-09,13,0769342987,Tuwani,1,No,Special Needs,Good,2022,162,E,9693,Constituency Bursary Fund,2024-06-30,2023-08-17,approved,13000,13000,Yes
9694,Jacqueline Barton PhD,Male,2008-12-16,15,0781011279,Kinyoro,1,Yes,Special Needs,Fair,2021,413,A,9694,Constituency Bursary Fund,2024-06-30,2023-07-27,approved,18000,18000,Yes
9695,Derek Herrera,Male,2008-07-30,15,0725919765,Machewa,2,Yes,Marginalized,Good,2020,482,A,9695,Constituency Bursary Fund,2024-06-30,2024-02-19,approved,10000,10000,Yes
9696,Mary Johnson,Female,2010-09-22,13,0762962246,Saboti,0,No,None,Fair,2020,262,D,9696,Constituency Bursary Fund,2024-06-30,2024-05-28,approved,22000,22000,Yes
9697,Daniel Hobbs,Male,2008-12-28,15,0782996922,Machewa,2,No,Special Needs,Poor,2020,368,B,9697,Constituency Bursary Fund,2024-06-30,2024-02-22,approved,12000,12000,Yes
9698,Kimberly Garza,Male,2005-08-07,18,0798210369,Machewa,2,Yes,None,Fair,2020,298,D,9698,Constituency Bursary Fund,2024-06-30,2023-07-22,approved,17000,17000,Yes
9699,William Evans,Male,2007-01-21,17,0743357025,Saboti,1,No,Marginalized,Good,2020,297,D,9699,Constituency Bursary Fund,2024-06-30,2023-12-21,approved,26000,26000,Yes
9700,Timothy Esparza,Male,2007-06-14,17,0779341564,Saboti,0,No,Special Needs,Poor,2020,345,C,9700,Constituency Bursary Fund,2024-06-30,2023-12-29,approved,29000,29000,Yes
9701,Carol Ruiz,Female,2010-06-06,14,0759598385,Tuwani,1,Yes,Special Needs,Poor,2019,193,E,9701,Constituency Bursary Fund,2024-06-30,2023-07-25,approved,27000,27000,Yes
9702,Natalie Lopez,Male,2008-09-25,15,0747617302,Machewa,1,Yes,Marginalized,Fair,2022,445,A,9702,Constituency Bursary Fund,2024-06-30,2024-02-17,approved,13000,13000,Yes
9703,Kenneth Mathis,Female,2011-03-23,13,0791348934,Kinyoro,2,No,None,Good,2021,368,B,9703,Constituency Bursary Fund,2024-06-30,2023-08-13,approved,17000,17000,Yes
9704,Steven Ross,Male,2009-10-15,14,0708413174,Kinyoro,1,No,None,Fair,2020,280,D,9704,Constituency Bursary Fund,2024-06-30,2023-11-17,approved,16000,16000,Yes
9705,Kelly Johnson,Male,2008-01-15,16,0707522422,Saboti,2,Yes,Marginalized,Poor,2021,494,A,9705,Constituency Bursary Fund,2024-06-30,2023-12-05,approved,14000,14000,Yes
9706,Isabella Smith,Male,2010-01-13,14,0743401119,Machewa,0,No,Marginalized,Good,2020,266,D,9706,Constituency Bursary Fund,2024-06-30,2023-09-26,approved,13000,13000,Yes
9707,Beth Riley,Male,2006-01-29,18,0726835140,Matisi,2,Yes,Special Needs,Good,2019,318,C,9707,Constituency Bursary Fund,2024-06-30,2024-05-17,approved,13000,13000,Yes
9708,Amy Baker,Female,2010-09-16,13,0788792135,Machewa,2,Yes,Special Needs,Poor,2021,448,A,9708,Constituency Bursary Fund,2024-06-30,2024-05-11,approved,27000,27000,Yes
9709,Jacob Guzman,Male,2009-01-29,15,0742937323,Machewa,2,Yes,Special Needs,Fair,2020,177,E,9709,Constituency Bursary Fund,2024-06-30,2024-02-02,approved,24000,24000,Yes
9710,Jack Wiley,Female,2006-11-05,17,0711266572,Kinyoro,2,Yes,Special Needs,Good,2021,362,B,9710,Constituency Bursary Fund,2024-06-30,2024-03-27,approved,11000,11000,Yes
9711,Mary Adams,Male,2006-05-11,18,0787975351,Kinyoro,1,Yes,Marginalized,Fair,2020,427,A,9711,Constituency Bursary Fund,2024-06-30,2024-06-08,approved,13000,13000,Yes
9712,Sara Mcgee,Male,2010-04-25,14,0791735990,Tuwani,1,No,None,Fair,2020,489,A,9712,Constituency Bursary Fund,2024-06-30,2024-02-03,approved,21000,21000,Yes
9713,Andres Evans,Female,2011-05-28,13,0749549618,Tuwani,1,Yes,Marginalized,Fair,2019,470,A,9713,Constituency Bursary Fund,2024-06-30,2024-04-02,approved,24000,24000,Yes
9714,Madison Bailey,Female,2006-05-05,18,0798645337,Saboti,1,Yes,Special Needs,Good,2019,396,B,9714,Constituency Bursary Fund,2024-06-30,2024-03-25,pending,13000,0,No
9715,Roy Herman,Male,2005-10-30,18,0764177459,Tuwani,0,No,Special Needs,Good,2020,477,A,9715,Constituency Bursary Fund,2024-06-30,2023-12-19,approved,28000,28000,Yes
9716,Jeremy Vargas,Female,2007-10-25,16,0741170752,Saboti,0,No,Marginalized,Fair,2021,448,A,9716,Constituency Bursary Fund,2024-06-30,2024-07-15,approved,30000,30000,Yes
9717,Allison French,Female,2007-05-29,17,0774164246,Saboti,1,No,None,Fair,2020,213,E,9717,Constituency Bursary Fund,2024-06-30,2023-11-12,approved,30000,30000,Yes
9718,Patrick Caldwell,Female,2011-05-30,13,0716510730,Matisi,1,No,None,Fair,2022,216,E,9718,Constituency Bursary Fund,2024-06-30,2024-03-11,approved,28000,28000,Yes
9719,Ashley Jones,Male,2007-09-03,16,0715268548,Matisi,2,Yes,Special Needs,Good,2022,166,E,9719,Constituency Bursary Fund,2024-06-30,2024-06-15,approved,14000,14000,Yes
9720,Ryan Garcia,Female,2011-06-05,13,0799892496,Saboti,1,Yes,None,Good,2021,168,E,9720,Constituency Bursary Fund,2024-06-30,2024-05-08,approved,19000,19000,Yes
9721,Stephen Johnson,Male,2010-12-29,13,0713383094,Machewa,2,No,Marginalized,Poor,2020,272,D,9721,Constituency Bursary Fund,2024-06-30,2024-05-08,pending,27000,0,No
9722,Brenda Nelson,Female,2007-08-10,16,0702539990,Matisi,0,No,Special Needs,Fair,2020,327,C,9722,Constituency Bursary Fund,2024-06-30,2024-05-09,approved,27000,27000,Yes
9723,David Duffy,Male,2008-04-13,16,0725920869,Matisi,2,No,Marginalized,Poor,2019,197,E,9723,Constituency Bursary Fund,2024-06-30,2023-12-20,approved,27000,27000,Yes
9724,Jaclyn Kennedy,Male,2006-11-11,17,0744044295,Saboti,1,Yes,Marginalized,Fair,2022,198,E,9724,Constituency Bursary Fund,2024-06-30,2024-05-28,approved,23000,23000,Yes
9725,Melanie Garcia,Female,2007-09-07,16,0770233784,Matisi,0,No,Special Needs,Fair,2020,483,A,9725,Constituency Bursary Fund,2024-06-30,2023-09-12,pending,25000,0,No
9726,Jessica Garcia,Male,2005-09-23,18,0751233831,Tuwani,0,No,Marginalized,Good,2020,325,C,9726,Constituency Bursary Fund,2024-06-30,2023-12-16,approved,11000,11000,Yes
9727,Eileen Chapman,Male,2006-11-23,17,0760564984,Kinyoro,1,No,Special Needs,Poor,2020,407,A,9727,Constituency Bursary Fund,2024-06-30,2024-07-04,approved,30000,30000,Yes
9728,Patrick Allen,Female,2008-08-17,15,0770034406,Tuwani,1,No,Marginalized,Poor,2020,317,C,9728,Constituency Bursary Fund,2024-06-30,2023-12-07,approved,13000,13000,Yes
9729,Scott Miller,Male,2011-03-19,13,0792484601,Saboti,0,No,None,Poor,2019,299,D,9729,Constituency Bursary Fund,2024-06-30,2024-07-03,approved,13000,13000,Yes
9730,Patricia Sexton,Female,2008-05-27,16,0706641935,Matisi,0,No,None,Poor,2021,366,B,9730,Constituency Bursary Fund,2024-06-30,2023-10-06,approved,16000,16000,Yes
9731,Jennifer Patrick,Male,2006-05-21,18,0749647732,Kinyoro,2,No,None,Fair,2021,185,E,9731,Constituency Bursary Fund,2024-06-30,2024-06-03,approved,10000,10000,Yes
9732,Darryl Russell,Male,2010-11-03,13,0709904677,Matisi,0,No,Marginalized,Fair,2019,270,D,9732,Constituency Bursary Fund,2024-06-30,2023-11-13,approved,14000,14000,Yes
9733,Scott Horton,Female,2010-09-16,13,0780426714,Saboti,2,Yes,Marginalized,Fair,2020,183,E,9733,Constituency Bursary Fund,2024-06-30,2024-06-11,approved,26000,26000,Yes
9734,Paul Smith,Female,2009-12-24,14,0742224964,Kinyoro,2,Yes,Special Needs,Fair,2019,392,B,9734,Constituency Bursary Fund,2024-06-30,2024-02-05,approved,10000,10000,Yes
9735,Sheila Casey,Female,2010-04-04,14,0761132894,Machewa,0,No,Special Needs,Good,2022,174,E,9735,Constituency Bursary Fund,2024-06-30,2024-04-02,approved,30000,30000,Yes
9736,Timothy Willis,Female,2006-06-03,18,0704723351,Matisi,1,Yes,Special Needs,Good,2022,364,B,9736,Constituency Bursary Fund,2024-06-30,2023-08-06,pending,19000,0,No
9737,Melissa Yu,Female,2006-03-25,18,0711180721,Tuwani,1,No,Special Needs,Good,2021,478,A,9737,Constituency Bursary Fund,2024-06-30,2024-03-02,approved,19000,19000,Yes
9738,Stacy Nelson,Male,2007-06-06,17,0746034466,Kinyoro,1,Yes,None,Fair,2020,331,C,9738,Constituency Bursary Fund,2024-06-30,2024-01-26,approved,14000,14000,Yes
9739,Erin Hernandez,Female,2009-10-20,14,0739507633,Tuwani,1,Yes,Special Needs,Poor,2020,320,C,9739,Constituency Bursary Fund,2024-06-30,2024-04-21,approved,15000,15000,Yes
9740,Jessica Thompson,Male,2009-10-20,14,0750585716,Matisi,2,Yes,Marginalized,Fair,2019,293,D,9740,Constituency Bursary Fund,2024-06-30,2024-01-04,approved,25000,25000,Yes
9741,Katie Castro,Female,2009-12-26,14,0784151362,Tuwani,2,No,None,Fair,2021,267,D,9741,Constituency Bursary Fund,2024-06-30,2024-03-31,approved,28000,28000,Yes
9742,Jacob Collins,Male,2010-04-15,14,0765201578,Tuwani,0,No,Marginalized,Good,2021,446,A,9742,Constituency Bursary Fund,2024-06-30,2024-03-29,approved,18000,18000,Yes
9743,Walter Nguyen,Male,2005-12-30,18,0745934218,Saboti,0,No,Special Needs,Fair,2022,212,E,9743,Constituency Bursary Fund,2024-06-30,2024-04-02,approved,14000,14000,Yes
9744,Jerry Lindsey,Male,2008-02-05,16,0736403845,Matisi,2,Yes,None,Fair,2020,316,C,9744,Constituency Bursary Fund,2024-06-30,2023-10-30,approved,23000,23000,Yes
9745,Mrs. Rachel Tucker,Female,2006-06-03,18,0764828426,Tuwani,1,No,None,Good,2022,167,E,9745,Constituency Bursary Fund,2024-06-30,2024-04-07,approved,18000,18000,Yes
9746,Dr. Monique Russo DDS,Female,2011-05-24,13,0701199729,Machewa,2,Yes,Special Needs,Fair,2020,437,A,9746,Constituency Bursary Fund,2024-06-30,2024-06-01,pending,12000,0,No
9747,Ruth Palmer,Female,2009-04-22,15,0769652073,Kinyoro,1,No,Marginalized,Fair,2021,280,D,9747,Constituency Bursary Fund,2024-06-30,2023-12-21,approved,25000,25000,Yes
9748,Garrett Barrett,Female,2007-07-31,16,0707992278,Tuwani,1,No,Special Needs,Poor,2019,249,E,9748,Constituency Bursary Fund,2024-06-30,2024-05-22,approved,25000,25000,Yes
9749,Nathan Flores,Male,2007-06-10,17,0718323556,Matisi,0,No,Special Needs,Good,2021,163,E,9749,Constituency Bursary Fund,2024-06-30,2024-04-28,approved,20000,20000,Yes
9750,James Le,Male,2008-03-16,16,0748253844,Machewa,1,No,Special Needs,Poor,2019,245,E,9750,Constituency Bursary Fund,2024-06-30,2023-12-24,approved,21000,21000,Yes
9751,Jessica Garrett,Male,2011-02-21,13,0711257441,Kinyoro,1,Yes,Special Needs,Fair,2019,186,E,9751,Constituency Bursary Fund,2024-06-30,2023-10-07,approved,27000,27000,Yes
9752,Mr. Jeremy White Jr.,Female,2011-05-26,13,0791694550,Kinyoro,2,No,Special Needs,Good,2021,372,B,9752,Constituency Bursary Fund,2024-06-30,2023-12-31,approved,11000,11000,Yes
9753,Amanda Greene,Male,2009-04-11,15,0718547729,Machewa,2,Yes,Special Needs,Poor,2022,388,B,9753,Constituency Bursary Fund,2024-06-30,2024-02-26,approved,26000,26000,Yes
9754,Daniel Jones,Female,2006-12-04,17,0749638582,Machewa,0,No,None,Good,2019,184,E,9754,Constituency Bursary Fund,2024-06-30,2024-07-03,approved,15000,15000,Yes
9755,James Cherry,Male,2006-11-17,17,0700512848,Kinyoro,2,Yes,Marginalized,Fair,2022,172,E,9755,Constituency Bursary Fund,2024-06-30,2023-12-23,approved,18000,18000,Yes
9756,Margaret Owens,Female,2006-12-23,17,0779528774,Saboti,0,No,Special Needs,Fair,2022,205,E,9756,Constituency Bursary Fund,2024-06-30,2024-04-03,approved,11000,11000,Yes
9757,David Hall,Male,2006-04-19,18,0772525224,Tuwani,1,Yes,Special Needs,Poor,2021,418,A,9757,Constituency Bursary Fund,2024-06-30,2023-07-24,approved,18000,18000,Yes
9758,Maurice Alvarez,Female,2010-04-03,14,0725054839,Tuwani,1,Yes,Marginalized,Fair,2022,203,E,9758,Constituency Bursary Fund,2024-06-30,2024-03-10,approved,26000,26000,Yes
9759,Shirley Bass,Male,2008-04-21,16,0739470133,Machewa,2,No,Special Needs,Good,2020,415,A,9759,Constituency Bursary Fund,2024-06-30,2023-09-09,approved,10000,10000,Yes
9760,Savannah Preston,Female,2009-12-02,14,0782097918,Machewa,1,Yes,None,Fair,2021,169,E,9760,Constituency Bursary Fund,2024-06-30,2024-06-19,approved,15000,15000,Yes
9761,Christopher Williams,Female,2006-04-21,18,0701859178,Machewa,1,Yes,None,Good,2022,193,E,9761,Constituency Bursary Fund,2024-06-30,2024-02-13,approved,29000,29000,Yes
9762,Yvonne Cox,Male,2008-04-29,16,0760984608,Machewa,2,Yes,None,Fair,2019,474,A,9762,Constituency Bursary Fund,2024-06-30,2024-04-18,approved,22000,22000,Yes
9763,Mr. Richard Edwards,Male,2010-10-27,13,0707740763,Kinyoro,0,No,None,Good,2021,381,B,9763,Constituency Bursary Fund,2024-06-30,2024-06-05,approved,25000,25000,Yes
9764,Anthony Lamb,Male,2006-11-09,17,0718317421,Kinyoro,1,Yes,Special Needs,Good,2020,209,E,9764,Constituency Bursary Fund,2024-06-30,2024-05-11,approved,29000,29000,Yes
9765,Jeffrey Rogers,Female,2007-11-20,16,0749936776,Tuwani,2,Yes,Special Needs,Good,2021,452,A,9765,Constituency Bursary Fund,2024-06-30,2023-09-20,approved,22000,22000,Yes
9766,Ann Mcfarland,Female,2006-04-28,18,0766667083,Kinyoro,2,No,Marginalized,Good,2022,433,A,9766,Constituency Bursary Fund,2024-06-30,2023-10-28,approved,16000,16000,Yes
9767,Patrick Kelly,Male,2010-05-11,14,0726605449,Machewa,1,Yes,Marginalized,Fair,2022,356,B,9767,Constituency Bursary Fund,2024-06-30,2023-11-02,approved,20000,20000,Yes
9768,Raymond Ross,Male,2006-09-01,17,0728102945,Saboti,2,Yes,None,Poor,2019,187,E,9768,Constituency Bursary Fund,2024-06-30,2024-02-25,approved,26000,26000,Yes
9769,Gregory Hunter,Male,2009-03-02,15,0791539641,Matisi,0,No,None,Fair,2019,316,C,9769,Constituency Bursary Fund,2024-06-30,2023-11-29,pending,12000,0,No
9770,Loretta Berg,Male,2008-08-06,15,0758433475,Matisi,0,No,Marginalized,Good,2019,233,E,9770,Constituency Bursary Fund,2024-06-30,2023-11-11,approved,13000,13000,Yes
9771,Marie Johnson,Male,2007-04-20,17,0727413509,Saboti,2,No,Marginalized,Good,2019,244,E,9771,Constituency Bursary Fund,2024-06-30,2023-12-26,approved,30000,30000,Yes
9772,Pamela Heath,Female,2007-08-18,16,0742519726,Machewa,0,No,None,Good,2020,252,D,9772,Constituency Bursary Fund,2024-06-30,2023-12-20,approved,27000,27000,Yes
9773,Andrew Hughes,Female,2007-03-24,17,0718583438,Machewa,0,No,Marginalized,Good,2022,312,C,9773,Constituency Bursary Fund,2024-06-30,2024-02-12,approved,15000,15000,Yes
9774,Bridget Torres,Female,2005-12-16,18,0782628324,Matisi,1,No,None,Good,2022,292,D,9774,Constituency Bursary Fund,2024-06-30,2023-10-28,approved,16000,16000,Yes
9775,William Cardenas,Male,2011-01-01,13,0759039880,Kinyoro,0,No,Special Needs,Poor,2020,192,E,9775,Constituency Bursary Fund,2024-06-30,2024-01-26,approved,18000,18000,Yes
9776,Ruth Larsen,Male,2010-11-01,13,0723400553,Matisi,2,Yes,None,Good,2019,420,A,9776,Constituency Bursary Fund,2024-06-30,2024-05-11,pending,16000,0,No
9777,Steven Perry,Male,2011-06-18,13,0768152212,Kinyoro,1,Yes,None,Poor,2022,381,B,9777,Constituency Bursary Fund,2024-06-30,2023-11-22,approved,25000,25000,Yes
9778,Kayla Norman,Female,2006-06-01,18,0766288162,Matisi,2,Yes,Marginalized,Good,2022,250,D,9778,Constituency Bursary Fund,2024-06-30,2024-05-06,approved,17000,17000,Yes
9779,Robert Garcia,Female,2010-02-04,14,0721790144,Machewa,1,No,Marginalized,Fair,2022,380,B,9779,Constituency Bursary Fund,2024-06-30,2023-12-28,approved,18000,18000,Yes
9780,Victor Ortiz,Male,2006-12-01,17,0766829196,Saboti,1,No,Special Needs,Good,2020,423,A,9780,Constituency Bursary Fund,2024-06-30,2024-01-23,pending,25000,0,No
9781,Barbara Salazar,Female,2006-02-10,18,0738220272,Saboti,1,Yes,None,Poor,2019,394,B,9781,Constituency Bursary Fund,2024-06-30,2023-11-14,approved,13000,13000,Yes
9782,Cheryl Fernandez,Male,2009-04-01,15,0756960369,Tuwani,0,No,Special Needs,Good,2019,468,A,9782,Constituency Bursary Fund,2024-06-30,2024-02-12,approved,19000,19000,Yes
9783,Kara Burns,Female,2009-02-25,15,0721345769,Saboti,1,No,None,Fair,2019,232,E,9783,Constituency Bursary Fund,2024-06-30,2024-03-25,pending,24000,0,No
9784,Robert Phillips,Male,2011-04-19,13,0792263526,Machewa,0,No,Special Needs,Good,2021,253,D,9784,Constituency Bursary Fund,2024-06-30,2023-11-12,approved,27000,27000,Yes
9785,Brittany Dean,Male,2006-01-02,18,0718303459,Matisi,1,Yes,Marginalized,Good,2020,316,C,9785,Constituency Bursary Fund,2024-06-30,2024-07-12,approved,15000,15000,Yes
9786,Jose Brown Jr.,Male,2011-04-27,13,0743921420,Tuwani,2,Yes,Special Needs,Fair,2021,161,E,9786,Constituency Bursary Fund,2024-06-30,2023-12-28,approved,30000,30000,Yes
9787,Eric Butler,Female,2007-05-03,17,0756911262,Matisi,0,No,None,Poor,2020,318,C,9787,Constituency Bursary Fund,2024-06-30,2024-01-24,approved,13000,13000,Yes
9788,Ryan Gardner,Male,2007-05-01,17,0745522607,Machewa,2,Yes,Special Needs,Poor,2022,438,A,9788,Constituency Bursary Fund,2024-06-30,2023-11-27,approved,15000,15000,Yes
9789,Deborah Smith,Male,2010-01-03,14,0744826669,Tuwani,1,No,Marginalized,Poor,2019,334,C,9789,Constituency Bursary Fund,2024-06-30,2023-11-23,approved,17000,17000,Yes
9790,Tim Gordon,Female,2008-06-18,16,0762878292,Tuwani,0,No,None,Good,2019,499,A,9790,Constituency Bursary Fund,2024-06-30,2024-02-26,approved,27000,27000,Yes
9791,Rachel Huff,Female,2011-03-25,13,0715489092,Saboti,0,No,Special Needs,Poor,2019,276,D,9791,Constituency Bursary Fund,2024-06-30,2024-03-03,approved,15000,15000,Yes
9792,Christopher Ruiz,Female,2006-04-20,18,0725963592,Tuwani,2,No,Special Needs,Fair,2022,491,A,9792,Constituency Bursary Fund,2024-06-30,2023-11-04,approved,20000,20000,Yes
9793,Anthony Austin,Female,2007-12-27,16,0780937158,Saboti,1,Yes,Special Needs,Good,2022,219,E,9793,Constituency Bursary Fund,2024-06-30,2024-07-02,approved,20000,20000,Yes
9794,Jessica Kim,Female,2006-04-08,18,0747650102,Kinyoro,1,No,None,Fair,2020,443,A,9794,Constituency Bursary Fund,2024-06-30,2024-05-28,approved,29000,29000,Yes
9795,Heather Webster,Male,2008-02-20,16,0708654206,Kinyoro,2,Yes,Special Needs,Fair,2019,209,E,9795,Constituency Bursary Fund,2024-06-30,2023-12-05,approved,14000,14000,Yes
9796,James Clark,Female,2006-03-18,18,0719795653,Tuwani,2,Yes,Special Needs,Poor,2021,384,B,9796,Constituency Bursary Fund,2024-06-30,2024-01-11,approved,12000,12000,Yes
9797,Austin Navarro,Male,2009-03-18,15,0782144000,Tuwani,2,Yes,Special Needs,Good,2020,227,E,9797,Constituency Bursary Fund,2024-06-30,2023-10-15,approved,28000,28000,Yes
9798,Colin Anderson,Female,2011-04-26,13,0757966586,Saboti,2,No,Special Needs,Fair,2020,338,C,9798,Constituency Bursary Fund,2024-06-30,2023-08-08,approved,16000,16000,Yes
9799,Lucas Peters,Male,2011-04-28,13,0776297650,Saboti,1,No,Marginalized,Fair,2021,173,E,9799,Constituency Bursary Fund,2024-06-30,2024-02-15,approved,11000,11000,Yes
